"","AÑO","SEMANA","MES_CALEND","UBIGEO","DEPARTAM","PROVINCIA","DISTRITO","Probables","Confirmados","Total"
"2696","2002","46","NOVIEMBRE",200307,"PIURA","HUANCABAMBA","SONDOR",0,3,3
"2697","2002","46","NOVIEMBRE",21210,"ANCASH","HUAYLAS","YURACMARCA",2,0,2
"2698","2002","46","NOVIEMBRE",21202,"ANCASH","HUAYLAS","HUALLANCA",1,0,1
"2699","2002","46","NOVIEMBRE",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",0,2,2
"2700","2002","46","NOVIEMBRE",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,4,4
"2701","2002","46","NOVIEMBRE",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",3,2,5
"2702","2002","46","NOVIEMBRE",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,1,1
"2703","2002","46","NOVIEMBRE",21601,"ANCASH","POMABAMBA","POMABAMBA",0,1,1
"2704","2002","46","NOVIEMBRE",22004,"ANCASH","YUNGAY","MATACOTO",2,0,2
"2705","2002","46","NOVIEMBRE",22001,"ANCASH","YUNGAY","YUNGAY",3,0,3
"2706","2002","46","NOVIEMBRE",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",3,0,3
"2707","2002","46","NOVIEMBRE",60812,"CAJAMARCA","JAEN","SANTA ROSA",0,1,1
"2708","2002","46","NOVIEMBRE",60804,"CAJAMARCA","JAEN","COLASAY",0,2,2
"2709","2002","46","NOVIEMBRE",21201,"ANCASH","HUAYLAS","CARAZ",9,2,11
"2710","2002","46","NOVIEMBRE",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",0,1,1
"2711","2002","46","NOVIEMBRE",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",0,2,2
"2712","2002","46","NOVIEMBRE",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"2713","2002","46","NOVIEMBRE",20601,"ANCASH","CARHUAZ","CARHUAZ",4,0,4
"2714","2002","46","NOVIEMBRE",150606,"LIMA","HUARAL","IHUARI",0,1,1
"2715","2002","46","NOVIEMBRE",160705,"LORETO","DATEM DEL MARA_ON","PASTAZA",1,0,1
"2716","2002","46","NOVIEMBRE",22008,"ANCASH","YUNGAY","YANAMA",0,1,1
"2717","2002","46","NOVIEMBRE",200308,"PIURA","HUANCABAMBA","SONDORILLO",1,2,3
"2718","2002","46","NOVIEMBRE",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,5,5
"2719","2002","46","NOVIEMBRE",21205,"ANCASH","HUAYLAS","MATO",1,0,1
"2720","2002","46","NOVIEMBRE",21012,"ANCASH","HUARI","RAHUAPAMPA",1,0,1
"2721","2002","46","NOVIEMBRE",10702,"AMAZONAS","UTCUBAMBA","CAJARURO",0,2,2
"2722","2002","47","NOVIEMBRE",21202,"ANCASH","HUAYLAS","HUALLANCA",3,0,3
"2723","2002","47","NOVIEMBRE",200307,"PIURA","HUANCABAMBA","SONDOR",1,1,2
"2724","2002","47","NOVIEMBRE",21210,"ANCASH","HUAYLAS","YURACMARCA",2,0,2
"2725","2002","47","NOVIEMBRE",21601,"ANCASH","POMABAMBA","POMABAMBA",0,1,1
"2726","2002","47","NOVIEMBRE",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,2,2
"2727","2002","47","NOVIEMBRE",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",11,0,11
"2728","2002","47","NOVIEMBRE",60811,"CAJAMARCA","JAEN","SAN JOSE DEL ALTO",0,2,2
"2729","2002","47","NOVIEMBRE",60802,"CAJAMARCA","JAEN","BELLAVISTA",0,1,1
"2730","2002","47","NOVIEMBRE",22003,"ANCASH","YUNGAY","MANCOS",2,0,2
"2731","2002","47","NOVIEMBRE",20505,"ANCASH","BOLOGNESI","CAJACAY",2,0,2
"2732","2002","47","NOVIEMBRE",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,2,2
"2733","2002","47","NOVIEMBRE",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",0,1,1
"2734","2002","47","NOVIEMBRE",10702,"AMAZONAS","UTCUBAMBA","CAJARURO",0,2,2
"2735","2002","47","NOVIEMBRE",21001,"ANCASH","HUARI","HUARI",2,0,2
"2736","2002","47","NOVIEMBRE",22001,"ANCASH","YUNGAY","YUNGAY",0,1,1
"2737","2002","47","NOVIEMBRE",21201,"ANCASH","HUAYLAS","CARAZ",10,6,16
"2738","2002","47","NOVIEMBRE",60603,"CAJAMARCA","CUTERVO","CHOROS",0,2,2
"2739","2002","47","NOVIEMBRE",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"2740","2002","47","NOVIEMBRE",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,7,7
"2741","2002","47","NOVIEMBRE",60812,"CAJAMARCA","JAEN","SANTA ROSA",0,2,2
"2742","2002","47","NOVIEMBRE",20601,"ANCASH","CARHUAZ","CARHUAZ",2,0,2
"2743","2002","47","NOVIEMBRE",60602,"CAJAMARCA","CUTERVO","CALLAYUC",0,1,1
"2744","2002","47","NOVIEMBRE",21208,"ANCASH","HUAYLAS","SANTA CRUZ",1,0,1
"2745","2002","47","NOVIEMBRE",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,2,2
"2746","2002","47","NOVIEMBRE",60609,"CAJAMARCA","CUTERVO","SAN JUAN DE CUTERVO",0,1,1
"2747","2002","47","NOVIEMBRE",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",1,3,4
"2748","2002","48","NOVIEMBRE",200307,"PIURA","HUANCABAMBA","SONDOR",0,1,1
"2749","2002","48","NOVIEMBRE",21210,"ANCASH","HUAYLAS","YURACMARCA",3,0,3
"2750","2002","48","NOVIEMBRE",60802,"CAJAMARCA","JAEN","BELLAVISTA",0,2,2
"2751","2002","48","NOVIEMBRE",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,0,1
"2752","2002","48","NOVIEMBRE",160705,"LORETO","DATEM DEL MARA_ON","PASTAZA",1,0,1
"2753","2002","48","NOVIEMBRE",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",0,3,3
"2754","2002","48","NOVIEMBRE",200201,"PIURA","AYABACA","AYABACA",1,0,1
"2755","2002","48","NOVIEMBRE",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"2756","2002","48","NOVIEMBRE",20601,"ANCASH","CARHUAZ","CARHUAZ",0,1,1
"2757","2002","48","NOVIEMBRE",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,4,4
"2758","2002","48","NOVIEMBRE",60602,"CAJAMARCA","CUTERVO","CALLAYUC",0,3,3
"2759","2002","48","NOVIEMBRE",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,3,3
"2760","2002","48","NOVIEMBRE",10201,"AMAZONAS","BAGUA","BAGUA",0,1,1
"2761","2002","48","NOVIEMBRE",60201,"CAJAMARCA","CAJABAMBA","CAJABAMBA",0,1,1
"2762","2002","48","NOVIEMBRE",21202,"ANCASH","HUAYLAS","HUALLANCA",2,0,2
"2763","2002","48","NOVIEMBRE",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",0,1,1
"2764","2002","48","NOVIEMBRE",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"2765","2002","48","NOVIEMBRE",21201,"ANCASH","HUAYLAS","CARAZ",7,1,8
"2766","2002","48","NOVIEMBRE",60804,"CAJAMARCA","JAEN","COLASAY",0,1,1
"2767","2002","48","NOVIEMBRE",21205,"ANCASH","HUAYLAS","MATO",1,0,1
"2768","2002","49","DICIEMBRE",21901,"ANCASH","SIHUAS","SIHUAS",0,1,1
"2769","2002","49","DICIEMBRE",130301,"LA LIBERTAD","BOLIVAR","BOLIVAR",1,0,1
"2770","2002","49","DICIEMBRE",10702,"AMAZONAS","UTCUBAMBA","CAJARURO",0,1,1
"2771","2002","49","DICIEMBRE",21210,"ANCASH","HUAYLAS","YURACMARCA",1,0,1
"2772","2002","49","DICIEMBRE",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",4,2,6
"2773","2002","49","DICIEMBRE",200303,"PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",0,1,1
"2774","2002","49","DICIEMBRE",200307,"PIURA","HUANCABAMBA","SONDOR",1,4,5
"2775","2002","49","DICIEMBRE",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"2776","2002","49","DICIEMBRE",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",0,2,2
"2777","2002","49","DICIEMBRE",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",2,0,2
"2778","2002","49","DICIEMBRE",60804,"CAJAMARCA","JAEN","COLASAY",0,1,1
"2779","2002","49","DICIEMBRE",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",1,0,1
"2780","2002","49","DICIEMBRE",60607,"CAJAMARCA","CUTERVO","QUEROCOTILLO",0,1,1
"2781","2002","49","DICIEMBRE",20903,"ANCASH","CORONGO","BAMBAS",1,0,1
"2782","2002","49","DICIEMBRE",60803,"CAJAMARCA","JAEN","CHONTALI",0,2,2
"2783","2002","49","DICIEMBRE",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,13,13
"2784","2002","49","DICIEMBRE",21201,"ANCASH","HUAYLAS","CARAZ",13,3,16
"2785","2002","49","DICIEMBRE",21205,"ANCASH","HUAYLAS","MATO",2,0,2
"2786","2002","49","DICIEMBRE",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"2787","2002","49","DICIEMBRE",60811,"CAJAMARCA","JAEN","SAN JOSE DEL ALTO",1,1,2
"2788","2002","49","DICIEMBRE",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",0,1,1
"2789","2002","49","DICIEMBRE",60602,"CAJAMARCA","CUTERVO","CALLAYUC",0,2,2
"2790","2002","49","DICIEMBRE",60903,"CAJAMARCA","SAN IGNACIO","HUARANGO",1,0,1
"2791","2002","49","DICIEMBRE",22003,"ANCASH","YUNGAY","MANCOS",1,0,1
"2792","2002","49","DICIEMBRE",22001,"ANCASH","YUNGAY","YUNGAY",2,2,4
"2793","2002","49","DICIEMBRE",130809,"LA LIBERTAD","PATAZ","PATAZ",0,3,3
"2794","2002","49","DICIEMBRE",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",1,1,2
"2795","2002","50","DICIEMBRE",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",3,2,5
"2796","2002","50","DICIEMBRE",21704,"ANCASH","RECUAY","HUAYLLAPAMPA",1,0,1
"2797","2002","50","DICIEMBRE",60804,"CAJAMARCA","JAEN","COLASAY",0,2,2
"2798","2002","50","DICIEMBRE",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",0,1,1
"2799","2002","50","DICIEMBRE",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",1,7,8
"2800","2002","50","DICIEMBRE",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,12,12
"2801","2002","50","DICIEMBRE",60607,"CAJAMARCA","CUTERVO","QUEROCOTILLO",1,0,1
"2802","2002","50","DICIEMBRE",130809,"LA LIBERTAD","PATAZ","PATAZ",0,1,1
"2803","2002","50","DICIEMBRE",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,3,3
"2804","2002","50","DICIEMBRE",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",0,1,1
"2805","2002","50","DICIEMBRE",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"2806","2002","50","DICIEMBRE",21202,"ANCASH","HUAYLAS","HUALLANCA",1,0,1
"2807","2002","50","DICIEMBRE",21201,"ANCASH","HUAYLAS","CARAZ",8,2,10
"2808","2002","50","DICIEMBRE",130906,"LA LIBERTAD","SANCHEZ CARRION","SANAGORAN",0,1,1
"2809","2002","50","DICIEMBRE",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",0,1,1
"2810","2002","50","DICIEMBRE",60812,"CAJAMARCA","JAEN","SANTA ROSA",0,1,1
"2811","2002","50","DICIEMBRE",21205,"ANCASH","HUAYLAS","MATO",6,0,6
"2812","2002","50","DICIEMBRE",60602,"CAJAMARCA","CUTERVO","CALLAYUC",0,1,1
"2813","2002","50","DICIEMBRE",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",0,1,1
"2814","2002","51","DICIEMBRE",200307,"PIURA","HUANCABAMBA","SONDOR",0,2,2
"2815","2002","51","DICIEMBRE",21210,"ANCASH","HUAYLAS","YURACMARCA",1,0,1
"2816","2002","51","DICIEMBRE",21205,"ANCASH","HUAYLAS","MATO",2,0,2
"2817","2002","51","DICIEMBRE",21201,"ANCASH","HUAYLAS","CARAZ",11,2,13
"2818","2002","51","DICIEMBRE",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",1,3,4
"2819","2002","51","DICIEMBRE",22003,"ANCASH","YUNGAY","MANCOS",1,0,1
"2820","2002","51","DICIEMBRE",20906,"ANCASH","CORONGO","YANAC",1,0,1
"2821","2002","51","DICIEMBRE",20110,"ANCASH","HUARAZ","PARIACOTO",0,1,1
"2822","2002","51","DICIEMBRE",60812,"CAJAMARCA","JAEN","SANTA ROSA",1,1,2
"2823","2002","51","DICIEMBRE",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",0,1,1
"2824","2002","51","DICIEMBRE",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",7,0,7
"2825","2002","51","DICIEMBRE",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",0,1,1
"2826","2002","51","DICIEMBRE",20903,"ANCASH","CORONGO","BAMBAS",2,0,2
"2827","2002","51","DICIEMBRE",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"2828","2002","51","DICIEMBRE",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",0,1,1
"2829","2002","51","DICIEMBRE",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,41,41
"2830","2002","51","DICIEMBRE",60811,"CAJAMARCA","JAEN","SAN JOSE DEL ALTO",0,1,1
"2831","2002","51","DICIEMBRE",22001,"ANCASH","YUNGAY","YUNGAY",2,0,2
"2832","2002","51","DICIEMBRE",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",1,0,1
"2833","2002","51","DICIEMBRE",22004,"ANCASH","YUNGAY","MATACOTO",1,0,1
"2834","2002","52","DICIEMBRE",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",0,2,2
"2835","2002","52","DICIEMBRE",20104,"ANCASH","HUARAZ","HUANCHAY",1,0,1
"2836","2002","52","DICIEMBRE",21201,"ANCASH","HUAYLAS","CARAZ",5,0,5
"2837","2002","52","DICIEMBRE",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,1,1
"2838","2002","52","DICIEMBRE",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,2,2
"2839","2002","52","DICIEMBRE",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",1,0,1
"2840","2002","52","DICIEMBRE",130906,"LA LIBERTAD","SANCHEZ CARRION","SANAGORAN",0,1,1
"2841","2002","52","DICIEMBRE",80901,"CUSCO","LA CONVENCION","SANTA ANA",0,1,1
"2842","2002","52","DICIEMBRE",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"2843","2002","52","DICIEMBRE",21202,"ANCASH","HUAYLAS","HUALLANCA",1,0,1
"2844","2002","52","DICIEMBRE",21804,"ANCASH","SANTA","MACATE",1,0,1
"2845","2002","52","DICIEMBRE",21210,"ANCASH","HUAYLAS","YURACMARCA",1,0,1
"2846","2002","52","DICIEMBRE",60804,"CAJAMARCA","JAEN","COLASAY",0,1,1
"2847","2002","52","DICIEMBRE",60803,"CAJAMARCA","JAEN","CHONTALI",0,1,1
"2848","2002","52","DICIEMBRE",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",1,1,2
"2849","2002","52","DICIEMBRE",21205,"ANCASH","HUAYLAS","MATO",2,0,2
"2850","2003","1","ENERO",20905,"ANCASH","CORONGO","LA PAMPA",1,0,1
"2851","2003","1","ENERO",10703,"AMAZONAS","UTCUBAMBA","CUMBA",0,1,1
"2852","2003","1","ENERO",130809,"LA LIBERTAD","PATAZ","PATAZ",0,4,4
"2853","2003","1","ENERO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"2854","2003","1","ENERO",21801,"ANCASH","SANTA","CHIMBOTE",0,1,1
"2855","2003","1","ENERO",21016,"ANCASH","HUARI","UCO",1,0,1
"2856","2003","1","ENERO",21201,"ANCASH","HUAYLAS","CARAZ",10,1,11
"2857","2003","1","ENERO",20906,"ANCASH","CORONGO","YANAC",4,0,4
"2858","2003","1","ENERO",21510,"ANCASH","PALLASCA","SANTA ROSA",0,1,1
"2859","2003","1","ENERO",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",3,0,3
"2860","2003","1","ENERO",80902,"CUSCO","LA CONVENCION","ECHARATE",0,1,1
"2861","2003","1","ENERO",21210,"ANCASH","HUAYLAS","YURACMARCA",1,0,1
"2862","2003","1","ENERO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,1,2
"2863","2003","1","ENERO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",0,2,2
"2864","2003","1","ENERO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",1,10,11
"2865","2003","1","ENERO",22001,"ANCASH","YUNGAY","YUNGAY",2,0,2
"2866","2003","1","ENERO",130908,"LA LIBERTAD","SANCHEZ CARRION","SARTIMBAMBA",0,1,1
"2867","2003","1","ENERO",60804,"CAJAMARCA","JAEN","COLASAY",0,1,1
"2868","2003","1","ENERO",60802,"CAJAMARCA","JAEN","BELLAVISTA",0,1,1
"2869","2003","1","ENERO",22003,"ANCASH","YUNGAY","MANCOS",1,0,1
"2870","2003","1","ENERO",20903,"ANCASH","CORONGO","BAMBAS",3,0,3
"2871","2003","1","ENERO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",0,3,3
"2872","2003","1","ENERO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",0,1,1
"2873","2003","1","ENERO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",0,1,1
"2874","2003","1","ENERO",150606,"LIMA","HUARAL","IHUARI",0,1,1
"2875","2003","1","ENERO",10702,"AMAZONAS","UTCUBAMBA","CAJARURO",0,2,2
"2876","2003","1","ENERO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",0,1,1
"2877","2003","1","ENERO",60613,"CAJAMARCA","CUTERVO","SANTO TOMAS",0,2,2
"2878","2003","1","ENERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",0,1,1
"2879","2003","1","ENERO",60603,"CAJAMARCA","CUTERVO","CHOROS",1,1,2
"2880","2003","1","ENERO",200307,"PIURA","HUANCABAMBA","SONDOR",0,1,1
"2881","2003","1","ENERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",3,0,3
"2882","2003","1","ENERO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",0,1,1
"2883","2003","1","ENERO",130906,"LA LIBERTAD","SANCHEZ CARRION","SANAGORAN",0,2,2
"2884","2003","1","ENERO",22004,"ANCASH","YUNGAY","MATACOTO",1,0,1
"2885","2003","1","ENERO",60812,"CAJAMARCA","JAEN","SANTA ROSA",0,2,2
"2886","2003","1","ENERO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,14,14
"2887","2003","2","ENERO",21210,"ANCASH","HUAYLAS","YURACMARCA",2,0,2
"2888","2003","2","ENERO",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,0,1
"2889","2003","2","ENERO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,1,1
"2890","2003","2","ENERO",200307,"PIURA","HUANCABAMBA","SONDOR",0,1,1
"2891","2003","2","ENERO",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,3,3
"2892","2003","2","ENERO",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",0,3,3
"2893","2003","2","ENERO",20905,"ANCASH","CORONGO","LA PAMPA",1,0,1
"2894","2003","2","ENERO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,1,1
"2895","2003","2","ENERO",10705,"AMAZONAS","UTCUBAMBA","JAMALCA",0,1,1
"2896","2003","2","ENERO",22001,"ANCASH","YUNGAY","YUNGAY",1,1,2
"2897","2003","2","ENERO",21201,"ANCASH","HUAYLAS","CARAZ",14,3,17
"2898","2003","2","ENERO",20804,"ANCASH","CASMA","YAUTAN",0,1,1
"2899","2003","2","ENERO",22004,"ANCASH","YUNGAY","MATACOTO",0,2,2
"2900","2003","2","ENERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",6,0,6
"2901","2003","2","ENERO",21202,"ANCASH","HUAYLAS","HUALLANCA",1,0,1
"2902","2003","2","ENERO",130906,"LA LIBERTAD","SANCHEZ CARRION","SANAGORAN",0,4,4
"2903","2003","2","ENERO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",0,2,2
"2904","2003","2","ENERO",60812,"CAJAMARCA","JAEN","SANTA ROSA",0,2,2
"2905","2003","2","ENERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",0,5,5
"2906","2003","2","ENERO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",0,3,3
"2907","2003","2","ENERO",20109,"ANCASH","HUARAZ","PAMPAS",1,0,1
"2908","2003","2","ENERO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",4,3,7
"2909","2003","2","ENERO",20601,"ANCASH","CARHUAZ","CARHUAZ",2,0,2
"2910","2003","2","ENERO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,27,27
"2911","2003","2","ENERO",20903,"ANCASH","CORONGO","BAMBAS",3,0,3
"2912","2003","2","ENERO",60903,"CAJAMARCA","SAN IGNACIO","HUARANGO",2,2,4
"2913","2003","2","ENERO",22006,"ANCASH","YUNGAY","RANRAHIRCA",1,0,1
"2914","2003","3","ENERO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",1,0,1
"2915","2003","3","ENERO",60201,"CAJAMARCA","CAJABAMBA","CAJABAMBA",0,1,1
"2916","2003","3","ENERO",21804,"ANCASH","SANTA","MACATE",4,1,5
"2917","2003","3","ENERO",60807,"CAJAMARCA","JAEN","POMAHUACA",0,1,1
"2918","2003","3","ENERO",21202,"ANCASH","HUAYLAS","HUALLANCA",1,0,1
"2919","2003","3","ENERO",20903,"ANCASH","CORONGO","BAMBAS",1,0,1
"2920","2003","3","ENERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",0,1,1
"2921","2003","3","ENERO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,4,4
"2922","2003","3","ENERO",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"2923","2003","3","ENERO",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",1,0,1
"2924","2003","3","ENERO",21210,"ANCASH","HUAYLAS","YURACMARCA",3,0,3
"2925","2003","3","ENERO",20905,"ANCASH","CORONGO","LA PAMPA",1,0,1
"2926","2003","3","ENERO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",1,0,1
"2927","2003","3","ENERO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"2928","2003","3","ENERO",60903,"CAJAMARCA","SAN IGNACIO","HUARANGO",1,1,2
"2929","2003","3","ENERO",22001,"ANCASH","YUNGAY","YUNGAY",0,2,2
"2930","2003","3","ENERO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",0,2,2
"2931","2003","3","ENERO",200303,"PIURA","HUANCABAMBA","EL CARMEN DE LA FRONTERA",0,1,1
"2932","2003","3","ENERO",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",0,1,1
"2933","2003","3","ENERO",21201,"ANCASH","HUAYLAS","CARAZ",13,9,22
"2934","2003","3","ENERO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",4,3,7
"2935","2003","3","ENERO",22006,"ANCASH","YUNGAY","RANRAHIRCA",0,1,1
"2936","2003","3","ENERO",20901,"ANCASH","CORONGO","CORONGO",1,0,1
"2937","2003","3","ENERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",4,0,4
"2938","2003","3","ENERO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",0,1,1
"2939","2003","3","ENERO",10702,"AMAZONAS","UTCUBAMBA","CAJARURO",0,1,1
"2940","2003","3","ENERO",21205,"ANCASH","HUAYLAS","MATO",1,0,1
"2941","2003","3","ENERO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",0,2,2
"2942","2003","3","ENERO",60803,"CAJAMARCA","JAEN","CHONTALI",0,1,1
"2943","2003","3","ENERO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,1,1
"2944","2003","3","ENERO",130908,"LA LIBERTAD","SANCHEZ CARRION","SARTIMBAMBA",0,1,1
"2945","2003","4","ENERO",21208,"ANCASH","HUAYLAS","SANTA CRUZ",2,0,2
"2946","2003","4","ENERO",60607,"CAJAMARCA","CUTERVO","QUEROCOTILLO",0,1,1
"2947","2003","4","ENERO",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",1,0,1
"2948","2003","4","ENERO",200307,"PIURA","HUANCABAMBA","SONDOR",2,1,3
"2949","2003","4","ENERO",21210,"ANCASH","HUAYLAS","YURACMARCA",2,0,2
"2950","2003","4","ENERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",0,1,1
"2951","2003","4","ENERO",20903,"ANCASH","CORONGO","BAMBAS",10,0,10
"2952","2003","4","ENERO",22005,"ANCASH","YUNGAY","QUILLO",0,1,1
"2953","2003","4","ENERO",22003,"ANCASH","YUNGAY","MANCOS",0,1,1
"2954","2003","4","ENERO",60801,"CAJAMARCA","JAEN","JAEN",0,2,2
"2955","2003","4","ENERO",200308,"PIURA","HUANCABAMBA","SONDORILLO",0,1,1
"2956","2003","4","ENERO",20607,"ANCASH","CARHUAZ","PARIAHUANCA",1,0,1
"2957","2003","4","ENERO",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",1,0,1
"2958","2003","4","ENERO",20606,"ANCASH","CARHUAZ","MARCARA",1,0,1
"2959","2003","4","ENERO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"2960","2003","4","ENERO",80902,"CUSCO","LA CONVENCION","ECHARATE",0,1,1
"2961","2003","4","ENERO",60812,"CAJAMARCA","JAEN","SANTA ROSA",1,3,4
"2962","2003","4","ENERO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",0,2,2
"2963","2003","4","ENERO",60611,"CAJAMARCA","CUTERVO","SANTA CRUZ",1,0,1
"2964","2003","4","ENERO",60603,"CAJAMARCA","CUTERVO","CHOROS",1,0,1
"2965","2003","4","ENERO",60802,"CAJAMARCA","JAEN","BELLAVISTA",0,1,1
"2966","2003","4","ENERO",21205,"ANCASH","HUAYLAS","MATO",12,0,12
"2967","2003","4","ENERO",22004,"ANCASH","YUNGAY","MATACOTO",1,0,1
"2968","2003","4","ENERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",4,0,4
"2969","2003","4","ENERO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,3,3
"2970","2003","4","ENERO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",2,1,3
"2971","2003","4","ENERO",10701,"AMAZONAS","UTCUBAMBA","BAGUA GRANDE",0,1,1
